Order_ID,Warehouse_Origin,Destination,Product_Category,Order_Value,Distance_km,Shipping_Mode,Customer_Type,Order_Day,Order_Month,Weather_Condition,Traffic_Level,Number_of_Items,Previous_Delays,Processing_Time_hrs,Shipping_Cost,Delivery_Delayed
ORD-103673,Delhi,Pune,Clothing,986.0,1383.0,Express,Regular,Monday,December,Fog,High,1,2,11.5,259.0,1
ORD-100560,Bengaluru,Chennai,Groceries,2345.0,350.8,Standard,New,Friday,July,Rain,Low,4,1,7.8,112.0,0
ORD-105238,Mumbai,Mumbai,Beauty,2427.0,27.2,Express,Premium,Thursday,May,Clear,Medium,2,1,8.7,96.0,0
ORD-105216,Bengaluru,Bengaluru,Electronics,15225.0,26.7,Express,Regular,Monday,July,Cloudy,Medium,1,2,32.2,99.0,0
ORD-102850,Delhi,Visakhapatnam,Groceries,1298.0,1722.5,Standard,Regular,Saturday,September,Rain,High,7,0,11.4,265.0,0
ORD-100513,Mumbai,Chandigarh,Beauty,1007.0,1744.6,Economy,Regular,Saturday,November,Fog,Medium,1,0,19.0,171.0,1
ORD-104730,Delhi,Patna,Electronics,10436.0,1039.6,Priority,Premium,Friday,September,Rain,Medium,1,0,14.8,322.0,0
ORD-101082,Hyderabad,Nagpur,Sports,1295.0,541.0,Standard,Premium,Tuesday,October,Storm,Medium,2,2,9.7,96.0,1
ORD-101665,Hyderabad,Bhopal,Clothing,2117.0,810.2,Express,Regular,Friday,March,Clear,Low,6,0,10.3,303.0,0
ORD-101013,Bengaluru,Ahmedabad,Furniture,15065.0,1461.1,Standard,Regular,Thursday,March,Clear,Medium,2,0,18.4,192.0,0
ORD-101932,Bengaluru,Jaipur,Home & Kitchen,3684.0,2112.4,Priority,Premium,Tuesday,April,Fog,Low,2,0,35.6,587.0,0
ORD-101151,Mumbai,Jaipur,Electronics,7595.0,1158.8,Express,Premium,Friday,September,Clear,High,1,1,19.4,257.0,1
ORD-102839,Delhi,Chandigarh,Home & Kitchen,4118.0,318.9,Standard,Regular,Monday,March,Clear,Low,2,1,23.9,98.0,0
ORD-100117,Chennai,Delhi,Furniture,9779.0,2357.2,Economy,Regular,Sunday,November,,Low,1,0,25.4,220.0,1
ORD-100741,Mumbai,Kochi,Books,955.0,1316.8,Standard,Regular,Monday,May,Fog,Low,5,0,6.9,191.0,0
ORD-105819,Delhi,Bengaluru,Clothing,2672.0,2180.2,Express,New,Friday,April,Cloudy,Medium,1,2,22.1,386.0,0
ORD-105178,Mumbai,Kolkata,Beauty,1456.0,2011.0,Economy,New,Friday,October,Clear,High,4,0,28.6,196.0,1
ORD-103676,Kolkata,Bengaluru,Furniture,4323.0,2001.2,Standard,Regular,Saturday,October,Cloudy,Medium,1,1,33.9,217.0,1
ORD-100831,Bengaluru,Hyderabad,Home & Kitchen,13776.0,608.5,Economy,New,Wednesday,July,Cloudy,Medium,3,1,11.9,116.0,0
ORD-100120,Chennai,Ahmedabad,Electronics,30850.0,1590.8,Standard,Regular,Wednesday,December,Rain,Low,1,0,14.1,221.0,1
ORD-104753,Delhi,Kolkata,Home & Kitchen,2680.0,1741.7,Economy,New,Thursday,April,Clear,High,2,0,25.4,142.0,0
ORD-105785,Delhi,Kolkata,Sports,3590.0,1578.9,Standard,Regular,Saturday,November,Clear,Medium,3,1,12.8,217.0,1
ORD-105737,Bengaluru,Mumbai,Clothing,941.0,1080.5,Standard,Regular,Wednesday,July,Cloudy,Low,1,1,4.1,146.0,0
ORD-105989,Hyderabad,Pune,Home & Kitchen,1302.0,636.4,Express,Premium,Saturday,April,Clear,Low,1,0,15.7,146.0,0
ORD-100636,Mumbai,Chennai,Home & Kitchen,1589.0,1304.1,Economy,New,Friday,March,Clear,,2,1,15.4,129.0,0
ORD-104466,Mumbai,Nagpur,Groceries,1515.0,919.5,Economy,Regular,Monday,March,Clear,Low,4,1,7.2,150.0,0
ORD-104365,Chennai,Bengaluru,Clothing,5009.0,348.6,Standard,Regular,Sunday,February,Cloudy,Low,1,0,3.4,75.0,0
ORD-104143,Mumbai,Coimbatore,Beauty,3215.0,1278.9,Standard,Regular,Saturday,October,Clear,Low,4,1,17.8,206.0,0
ORD-100992,Chennai,Chennai,Clothing,2826.0,23.7,Express,Premium,Saturday,November,Clear,High,3,0,24.0,106.0,0
ORD-100877,Delhi,Ahmedabad,Clothing,3789.0,938.5,Standard,Regular,Friday,February,Clear,Medium,1,0,12.7,117.0,0
ORD-104870,Chennai,Visakhapatnam,Furniture,11928.0,770.8,Standard,Regular,Monday,March,Clear,Medium,1,1,17.5,148.0,0
ORD-105316,Delhi,Chennai,Furniture,12604.0,2112.1,Express,Regular,Sunday,March,Rain,Medium,1,2,,394.0,1
ORD-105223,Mumbai,Bengaluru,Home & Kitchen,5629.0,1062.3,Standard,New,Friday,December,Storm,Medium,3,0,13.4,194.0,1
ORD-100005,Mumbai,Bengaluru,Home & Kitchen,5380.0,969.3,Economy,New,Friday,February,Clear,Medium,2,0,14.8,135.0,0
ORD-103052,Mumbai,Jaipur,Groceries,1088.0,1127.5,Priority,Premium,Monday,March,Clear,Medium,2,2,16.8,270.0,0
ORD-103125,Mumbai,Nagpur,Beauty,811.0,813.1,Express,Regular,Monday,August,Storm,High,1,0,9.0,215.0,0
ORD-102661,Kolkata,Chennai,Clothing,3488.0,1779.6,Economy,Regular,Saturday,December,Cloudy,High,3,1,33.8,183.0,1
ORD-102492,Delhi,Pune,Electronics,15572.0,1462.9,Economy,Regular,Friday,January,Cloudy,High,1,0,32.1,150.0,1
ORD-105174,Mumbai,Pune,Electronics,8104.0,156.1,Economy,Regular,Thursday,December,Cloudy,Medium,1,2,20.7,60.0,0
ORD-103855,Bengaluru,Bengaluru,Furniture,7279.0,43.8,Priority,New,Saturday,July,Cloudy,Medium,1,0,35.4,143.0,0
ORD-104934,Delhi,Indore,Electronics,26032.0,843.4,Standard,Regular,Tuesday,April,Clear,High,1,2,10.3,166.0,1
ORD-104778,Mumbai,Hyderabad,Sports,3484.0,755.2,Economy,New,Thursday,October,Clear,High,3,0,12.3,96.0,0
ORD-101716,Kolkata,Bengaluru,Furniture,6837.0,1830.5,Standard,Regular,Sunday,February,Fog,Low,1,0,25.5,230.0,0
ORD-101149,Bengaluru,Lucknow,Clothing,6239.0,1915.7,Economy,Regular,Friday,August,Storm,Low,2,1,23.0,182.0,1
ORD-103262,Chennai,Bengaluru,Furniture,7340.0,372.0,Express,Regular,Monday,May,Fog,Medium,2,1,20.3,149.0,0
ORD-100575,Kolkata,Hyderabad,Clothing,3919.0,1485.1,Express,Regular,Monday,May,Cloudy,High,5,0,26.1,362.0,0
ORD-103770,Chennai,Bengaluru,Groceries,1664.0,367.9,Express,Regular,Friday,November,Cloudy,Medium,10,1,5.0,298.0,0
ORD-103737,Delhi,Ahmedabad,Clothing,4755.0,962.4,Standard,Regular,Tuesday,October,Clear,Medium,3,1,29.5,194.0,0
ORD-104147,Mumbai,Ahmedabad,Beauty,1698.0,562.9,Economy,New,Sunday,April,Clear,Low,1,0,5.9,79.0,0
ORD-100854,Hyderabad,Delhi,Home & Kitchen,6714.0,1567.4,Standard,Regular,Sunday,October,Clear,Medium,1,0,26.9,258.0,0
ORD-101983,Kolkata,Pune,Electronics,15741.0,1959.6,Standard,Regular,Friday,April,Clear,Low,2,1,14.5,250.0,0
ORD-102775,Chennai,Kolkata,Clothing,3653.0,1584.0,Standard,Regular,Tuesday,September,Cloudy,High,3,0,20.1,219.0,1
ORD-104930,Delhi,Delhi,Electronics,18863.0,13.7,Express,Premium,Tuesday,December,Fog,High,3,1,12.5,142.0,0
ORD-105212,Delhi,Mumbai,Clothing,2434.0,1378.6,Express,Premium,Saturday,September,Rain,Medium,2,0,29.4,272.0,0
ORD-101167,Kolkata,Lucknow,Home & Kitchen,1442.0,1103.4,Standard,New,Sunday,November,Clear,Low,2,0,35.9,164.0,1
ORD-100972,Mumbai,Delhi,Clothing,1413.0,1475.3,Express,Premium,Saturday,November,Clear,High,5,0,14.1,392.0,0
ORD-102702,Bengaluru,Jaipur,Electronics,16416.0,1937.8,Standard,New,Tuesday,December,Cloudy,Medium,1,1,21.5,223.0,0
ORD-104496,Delhi,Nagpur,Furniture,42154.0,1017.4,Economy,Regular,Monday,December,Clear,Medium,2,2,20.2,175.0,0
ORD-103848,Chennai,Delhi,Home & Kitchen,4781.0,2191.1,Standard,Regular,Saturday,May,Clear,Medium,3,1,13.8,216.0,0
ORD-102369,Delhi,Delhi,Electronics,10478.0,42.5,Standard,New,Thursday,June,Cloudy,High,1,0,23.0,80.0,1
ORD-104116,Delhi,Hyderabad,Beauty,1403.0,1526.6,Express,Premium,Sunday,December,Fog,Low,2,2,12.9,259.0,1
ORD-104781,Delhi,Hyderabad,Groceries,348.0,1473.8,Standard,Regular,Thursday,September,Storm,High,1,1,23.3,195.0,1
ORD-104132,Chennai,Bengaluru,Beauty,1790.0,367.7,Standard,New,Monday,February,Clear,High,2,1,16.8,118.0,0
ORD-102951,Mumbai,Coimbatore,Clothing,1269.0,1259.6,Express,Regular,Monday,February,Fog,Low,1,0,24.4,242.0,0
ORD-105626,Bengaluru,Coimbatore,Groceries,1217.0,274.5,Express,Regular,Tuesday,January,Cloudy,High,4,0,23.3,212.0,0
ORD-100525,Mumbai,Delhi,Home & Kitchen,2358.0,1475.3,Standard,Regular,Friday,October,Cloudy,Medium,4,1,33.8,214.0,0
ORD-102456,Bengaluru,Bengaluru,Books,355.0,16.0,Standard,New,Saturday,November,Clear,Low,1,1,8.8,52.0,0
ORD-105017,Bengaluru,Indore,Furniture,18614.0,1375.9,Standard,Regular,Monday,February,Fog,Medium,2,2,22.4,219.0,0
ORD-101842,Bengaluru,Chennai,Sports,3626.0,359.4,Priority,Regular,Friday,November,Clear,Low,2,1,23.2,226.0,0
ORD-100538,Mumbai,Kochi,Clothing,2365.0,1387.7,Standard,Regular,Sunday,October,Clear,Medium,3,5,5.6,191.0,1
ORD-102807,Delhi,Ahmedabad,Sports,1504.0,908.7,Standard,Regular,Sunday,March,Rain,Low,1,1,16.5,141.0,0
ORD-105597,Hyderabad,Delhi,Books,4016.0,1610.0,Standard,Regular,Tuesday,February,Fog,Medium,1,4,1.0,,0
ORD-104342,Mumbai,Visakhapatnam,Electronics,15876.0,1375.6,Standard,Regular,Wednesday,February,Cloudy,Medium,1,2,8.5,176.0,0
ORD-103176,Mumbai,Visakhapatnam,Electronics,6125.0,1387.4,Priority,Regular,Wednesday,January,Storm,Medium,1,2,10.6,397.0,0
ORD-100785,Hyderabad,Kolkata,Books,1625.0,1503.2,Express,Regular,Saturday,September,Rain,Medium,3,1,17.2,304.0,0
ORD-104058,Hyderabad,Delhi,Home & Kitchen,3187.0,1538.2,Priority,Regular,Tuesday,April,Fog,High,2,0,18.4,451.0,1
ORD-101410,Chennai,Chennai,Clothing,1893.0,15.3,Standard,New,Wednesday,July,Rain,High,1,0,8.2,53.0,1
ORD-102538,Delhi,Pune,Sports,3371.0,1532.7,Express,New,Wednesday,June,Cloudy,High,3,1,8.1,287.0,0
ORD-100155,Mumbai,Hyderabad,Beauty,1470.0,759.0,Economy,Premium,Monday,December,Cloudy,Medium,2,1,11.6,121.0,0
ORD-103010,Chennai,Ahmedabad,Groceries,1994.0,1753.4,Economy,Regular,Thursday,November,Clear,Low,6,2,10.8,189.0,1
ORD-101687,Bengaluru,Hyderabad,Groceries,1812.0,628.5,Priority,Premium,Sunday,June,Rain,Medium,3,0,9.6,273.0,0
ORD-102902,Hyderabad,Patna,Electronics,17138.0,1492.2,Express,Regular,Friday,September,Rain,Low,3,3,8.1,398.0,0
ORD-105999,Kolkata,Mumbai,Beauty,1217.0,2125.8,Standard,Regular,Saturday,October,Clear,Low,1,0,19.8,248.0,0
ORD-104722,Bengaluru,Chennai,Furniture,16681.0,353.3,Standard,New,Friday,July,Rain,High,1,0,13.8,100.0,0
ORD-103864,Delhi,Pune,Beauty,1727.0,1503.4,Priority,Premium,Wednesday,September,Cloudy,High,3,1,21.6,426.0,0
ORD-102734,Delhi,Hyderabad,Groceries,3580.0,1494.8,Standard,Regular,Monday,September,Rain,Medium,5,1,30.5,231.0,1
ORD-101896,Mumbai,Kolkata,Electronics,51255.0,1956.0,Economy,Regular,Monday,February,Cloudy,Medium,2,1,21.6,248.0,1
ORD-105443,Kolkata,Chennai,Clothing,2606.0,1803.1,Standard,Regular,Monday,September,Cloudy,High,4,1,22.0,223.0,1
ORD-100570,Bengaluru,Patna,Sports,1050.0,2070.2,Standard,Regular,Friday,February,Clear,Low,3,1,2.3,275.0,1
ORD-101817,Kolkata,Jaipur,Electronics,28206.0,1690.5,Economy,Regular,Saturday,June,Clear,Low,2,1,19.4,212.0,0
ORD-102066,Hyderabad,Bhopal,Sports,3007.0,869.3,Standard,New,Saturday,January,Fog,Low,3,0,7.8,159.0,0
ORD-100128,Mumbai,Ahmedabad,Furniture,15993.0,558.6,Standard,New,Thursday,February,Clear,Low,1,0,31.1,112.0,0
ORD-103395,Chennai,Lucknow,Sports,3101.0,2061.6,Priority,Premium,Tuesday,December,Clear,High,3,1,53.4,596.0,1
ORD-103328,Kolkata,Bengaluru,Groceries,2525.0,1991.5,Priority,Premium,Sunday,February,Fog,Medium,7,0,2.3,560.0,0
ORD-102654,Chennai,Bengaluru,Home & Kitchen,4797.0,333.8,Express,Premium,Tuesday,February,Clear,High,3,1,18.2,152.0,0
ORD-102976,Kolkata,Bengaluru,Groceries,2078.0,1970.2,Standard,Regular,Friday,October,Cloudy,Low,7,1,9.0,320.0,1
ORD-100981,Hyderabad,Visakhapatnam,Clothing,13210.0,626.2,Express,Regular,Friday,November,Cloudy,Low,4,3,50.3,219.0,0
ORD-102301,Hyderabad,Kolkata,Electronics,10181.0,1471.2,Standard,Regular,Sunday,July,,Low,2,1,26.7,195.0,0
ORD-100191,Hyderabad,Nagpur,Furniture,13991.0,506.0,Standard,New,Friday,September,Clear,Low,1,0,31.6,141.0,0
ORD-101140,Chennai,Bhopal,Electronics,12637.0,1507.8,Standard,New,Wednesday,October,Storm,High,1,2,38.0,199.0,1
ORD-105089,Hyderabad,Nagpur,Clothing,1380.0,568.4,Priority,Regular,Tuesday,November,Storm,Medium,2,1,8.9,231.0,0
ORD-100700,Delhi,Jaipur,Clothing,3483.0,291.1,Economy,New,Thursday,March,Cloudy,Medium,4,0,8.1,81.0,0
ORD-105786,Chennai,Ahmedabad,Home & Kitchen,,1659.5,Standard,Regular,Tuesday,November,Clear,Medium,5,1,15.2,281.0,1
ORD-100607,Kolkata,Nagpur,Books,506.0,1208.7,Standard,New,Saturday,July,Cloudy,High,1,0,10.4,175.0,0
ORD-104277,Delhi,Lucknow,Electronics,15785.0,534.8,Express,Regular,Saturday,June,Storm,Medium,3,3,16.2,208.0,0
ORD-100302,Mumbai,Hyderabad,Groceries,1274.0,764.6,Express,Regular,Thursday,August,Cloudy,Medium,4,1,13.7,220.0,0
ORD-103421,Kolkata,Bengaluru,Beauty,2735.0,2012.7,Standard,New,Sunday,May,Cloudy,Low,1,0,26.0,250.0,0
ORD-105833,Delhi,Jaipur,Electronics,16305.0,310.3,Standard,New,Saturday,December,Fog,Low,5,1,16.4,156.0,0
ORD-101061,Hyderabad,Chandigarh,Electronics,19856.0,1962.2,Standard,Regular,Sunday,May,Cloudy,Medium,2,0,11.0,218.0,0
ORD-102566,Delhi,Delhi,Books,532.0,27.5,Economy,Regular,Friday,January,Fog,Low,1,1,17.8,39.0,0
ORD-101653,Delhi,Indore,Electronics,14479.0,846.0,Express,Premium,Friday,November,Clear,Low,3,0,16.9,266.0,0
ORD-101070,Delhi,Kolkata,Books,924.0,1499.8,Express,Premium,Saturday,December,Fog,Low,3,0,17.8,279.0,1
ORD-102525,Hyderabad,Bhopal,Home & Kitchen,4930.0,784.0,Standard,Regular,Friday,August,Rain,Medium,5,0,12.4,144.0,1
ORD-102206,Bengaluru,Delhi,Groceries,2524.0,2169.4,Express,Regular,Sunday,May,Cloudy,Medium,5,0,10.7,395.0,0
ORD-101244,Mumbai,Mumbai,Groceries,2459.0,13.8,Economy,New,Friday,July,Rain,Medium,8,1,7.5,94.0,0
ORD-100017,Bengaluru,Bhopal,Books,1291.0,1384.6,Priority,Premium,Sunday,April,Clear,Medium,3,0,1.0,414.0,0
ORD-103121,Mumbai,Kochi,Home & Kitchen,6184.0,1308.9,Economy,Regular,Thursday,August,,Low,3,1,14.0,159.0,1
ORD-102747,Mumbai,Kolkata,Books,326.0,2035.9,Express,Regular,Tuesday,July,Rain,Low,1,2,18.1,388.0,0
ORD-104643,Bengaluru,Mumbai,Clothing,3284.0,991.0,Priority,Regular,Sunday,January,Fog,Medium,5,1,12.1,403.0,0
ORD-104755,Hyderabad,Kolkata,Clothing,3169.0,1444.6,Standard,Premium,Wednesday,February,Clear,High,2,0,24.1,164.0,0
ORD-100816,Hyderabad,Chandigarh,Home & Kitchen,1049.0,1841.2,Standard,Regular,Friday,June,Cloudy,Medium,1,0,6.4,248.0,0
ORD-103068,Mumbai,Kochi,Clothing,1544.0,1315.4,Standard,Premium,Saturday,March,Storm,High,1,1,11.9,172.0,1
ORD-105791,Kolkata,Lucknow,Sports,3717.0,1086.2,Priority,Premium,Wednesday,August,Cloudy,Low,2,1,9.8,347.0,0
ORD-105601,Bengaluru,Nagpur,Clothing,3126.0,1097.2,Standard,New,Saturday,December,Fog,High,4,0,11.0,190.0,1
ORD-100960,Bengaluru,Patna,Sports,3882.0,1857.5,Economy,Regular,Saturday,May,Clear,High,1,1,17.1,191.0,1
ORD-104894,Delhi,Hyderabad,Furniture,20075.0,1619.4,Priority,Regular,Sunday,December,Rain,Medium,2,0,36.4,538.0,0
ORD-100226,Hyderabad,Bengaluru,Books,1730.0,604.8,Economy,New,Thursday,August,Cloudy,High,2,1,4.4,92.0,1
ORD-103355,Bengaluru,Kolkata,Clothing,1849.0,2032.0,Express,New,Saturday,November,Cloudy,High,2,0,10.2,374.0,0
ORD-102486,Delhi,Nagpur,Electronics,7614.0,1055.5,Standard,Regular,Tuesday,November,Cloudy,Low,1,1,17.4,164.0,0
ORD-100563,Kolkata,Bengaluru,Books,1194.0,1912.0,Express,New,Sunday,November,Cloudy,Medium,3,1,14.4,374.0,0
ORD-103437,Delhi,Chennai,Books,284.0,2065.5,Standard,Regular,Wednesday,June,Cloudy,High,2,1,23.2,249.0,1
ORD-101694,Chennai,Chennai,Electronics,17731.0,16.1,Priority,Regular,Sunday,November,Clear,Low,4,0,13.9,247.0,0
ORD-101046,Delhi,Visakhapatnam,Electronics,15990.0,1794.7,Standard,Regular,Friday,March,Clear,High,2,2,10.9,233.0,0
ORD-103447,Chennai,Jaipur,Electronics,6765.0,1948.6,Standard,Regular,Sunday,October,Clear,Medium,1,0,10.8,225.0,0
ORD-104566,Chennai,Hyderabad,Home & Kitchen,,657.2,Economy,Regular,Friday,May,Clear,High,3,2,10.8,115.0,0
ORD-100955,Hyderabad,Lucknow,Books,1166.0,1361.1,Standard,Regular,Thursday,November,Clear,High,5,1,23.5,233.0,0
ORD-103822,Chennai,Patna,Sports,1220.0,1768.2,Express,Regular,Monday,December,Fog,Medium,3,1,5.1,376.0,0
ORD-102736,Bengaluru,Chennai,Electronics,14888.0,365.6,Standard,New,Friday,November,Clear,Medium,1,1,23.1,108.0,0
ORD-105944,Kolkata,Chennai,Electronics,9674.0,1752.1,Standard,Regular,Sunday,November,Cloudy,High,2,0,25.8,272.0,0
ORD-104736,Chennai,Hyderabad,Sports,1429.0,614.7,Express,Premium,Monday,October,Storm,Low,2,3,44.6,156.0,0
ORD-105836,Mumbai,Nagpur,Sports,3142.0,903.0,Economy,New,Sunday,April,Storm,High,3,0,14.4,121.0,0
ORD-101219,Chennai,Chennai,Clothing,2915.0,30.6,Express,Premium,Saturday,September,Rain,High,7,0,10.5,178.0,0
ORD-105255,Chennai,Hyderabad,Furniture,4541.0,618.4,Standard,Regular,Wednesday,July,Rain,High,1,0,30.1,106.0,1
ORD-105512,Bengaluru,Visakhapatnam,Books,,1054.7,Express,New,Monday,December,Fog,Low,5,0,20.2,284.0,0
ORD-101528,Bengaluru,Mumbai,Electronics,21591.0,1106.2,Standard,Regular,Sunday,June,Rain,Medium,1,1,9.6,183.0,0
ORD-103988,Bengaluru,Mumbai,Electronics,26384.0,1096.5,Standard,New,Thursday,June,Cloudy,High,2,0,19.4,185.0,0
ORD-105980,Chennai,Patna,Clothing,7935.0,1805.7,Standard,Premium,Friday,December,Fog,Low,5,1,9.6,238.0,1
ORD-101301,Mumbai,Hyderabad,Clothing,3157.0,747.7,Standard,Regular,Friday,October,Cloudy,Medium,3,0,12.5,138.0,0
ORD-105929,Kolkata,Lucknow,Beauty,1198.0,1171.7,Standard,New,Saturday,November,Cloudy,High,2,0,24.1,160.0,1
ORD-105700,Mumbai,Mumbai,Home & Kitchen,8262.0,25.7,Standard,Premium,Tuesday,March,Clear,High,3,3,22.0,71.0,0
ORD-100161,Mumbai,Kolkata,Groceries,1098.0,2135.5,Express,Premium,Thursday,December,Fog,Low,7,2,26.2,496.0,0
ORD-104068,Chennai,Visakhapatnam,Clothing,3309.0,795.9,Standard,Premium,Wednesday,August,Rain,Low,3,0,12.8,126.0,0
ORD-100957,Kolkata,Chennai,Clothing,2402.0,1631.4,Express,New,Monday,April,Storm,High,4,0,7.5,448.0,1
ORD-103792,Delhi,Bengaluru,Clothing,1551.0,2217.4,Standard,Regular,Monday,February,Storm,Low,4,0,3.5,255.0,0
ORD-103235,Mumbai,Bengaluru,Clothing,2913.0,1009.8,Standard,Regular,Friday,November,Cloudy,Low,3,0,45.7,160.0,0
ORD-102870,Mumbai,Kolkata,Home & Kitchen,5900.0,2042.0,Standard,New,Wednesday,September,Rain,Medium,3,0,17.0,248.0,0
ORD-103778,Mumbai,Kolkata,Sports,5951.0,2122.4,Standard,Regular,Monday,January,Fog,High,4,3,13.5,272.0,1
ORD-104434,Delhi,Hyderabad,Books,521.0,1574.6,Standard,Premium,Tuesday,July,Rain,Medium,2,2,29.9,159.0,0
ORD-104974,Kolkata,Delhi,Home & Kitchen,1252.0,1686.3,Standard,Premium,Sunday,June,Storm,Medium,3,0,11.9,193.0,1
ORD-102962,Hyderabad,Delhi,Books,735.0,1409.0,Priority,Regular,Wednesday,August,Rain,Medium,1,1,5.4,397.0,0
ORD-102201,Mumbai,Ahmedabad,Electronics,22678.0,572.3,Express,Regular,Wednesday,January,Clear,Low,2,1,20.3,214.0,0
ORD-100099,Mumbai,Kolkata,Books,481.0,2076.1,Express,Regular,Wednesday,September,Clear,Medium,2,1,7.2,328.0,0
ORD-105894,Kolkata,Mumbai,Home & Kitchen,10680.0,2040.1,Express,Premium,Tuesday,April,Clear,Medium,4,0,14.0,368.0,1
ORD-102558,Delhi,Lucknow,Sports,4913.0,558.0,Express,Regular,Thursday,July,Rain,Low,2,1,31.3,190.0,1
ORD-103184,Mumbai,Visakhapatnam,Clothing,6624.0,1398.0,Economy,Regular,Friday,May,Rain,Medium,2,0,19.2,176.0,1
ORD-100254,Delhi,Delhi,Groceries,3749.0,8.9,Priority,Regular,Tuesday,February,Fog,High,4,1,2.6,209.0,0
ORD-103924,Hyderabad,Ahmedabad,Sports,1305.0,1167.4,Economy,Regular,Friday,April,Storm,Medium,1,1,16.1,128.0,1
ORD-104200,Mumbai,Mumbai,Groceries,1427.0,19.0,Standard,New,Monday,October,Cloudy,Medium,5,1,11.1,108.0,0
ORD-101446,Bengaluru,Kolkata,Furniture,11887.0,2078.8,Express,New,Friday,December,Rain,High,1,0,33.0,460.0,1
ORD-105540,Mumbai,Mumbai,Beauty,2253.0,36.3,Express,Regular,Sunday,March,Cloudy,High,3,2,11.8,128.0,0
ORD-101649,Hyderabad,Coimbatore,Clothing,3147.0,896.2,Economy,Regular,Tuesday,August,Rain,High,3,2,10.6,132.0,1
ORD-104683,Kolkata,Mumbai,Books,1018.0,2203.8,Standard,Regular,Wednesday,October,Clear,Medium,4,1,21.8,258.0,1
ORD-104724,Bengaluru,Chandigarh,Groceries,2240.0,2407.2,Standard,Regular,Monday,October,Cloudy,High,6,0,9.5,260.0,0
ORD-103992,Delhi,Delhi,Furniture,8943.0,43.8,Economy,Regular,Friday,January,Clear,High,1,1,38.1,49.0,1
ORD-101697,Mumbai,Coimbatore,Groceries,3614.0,1358.8,Standard,Regular,Sunday,September,Clear,Medium,5,0,13.2,214.0,1
ORD-103192,Mumbai,Coimbatore,Clothing,3427.0,1317.5,Standard,New,Wednesday,October,Rain,Medium,3,1,31.2,185.0,0
ORD-104500,Kolkata,Mumbai,Beauty,1068.0,2043.5,Express,Premium,Saturday,February,Clear,Low,3,0,35.5,338.0,0
ORD-101155,Bengaluru,Mumbai,Electronics,17993.0,1031.4,Standard,Premium,Monday,November,Clear,Medium,2,0,31.0,174.0,0
ORD-102256,Bengaluru,Chandigarh,Beauty,959.0,2370.0,Express,New,Thursday,May,Clear,Medium,3,1,11.7,407.0,0
ORD-101683,Chennai,Hyderabad,Books,3033.0,640.3,Express,Regular,Saturday,May,Cloudy,Medium,2,0,22.5,178.0,0
ORD-103171,Hyderabad,Chandigarh,Electronics,6133.0,1820.4,Standard,Regular,Friday,November,Clear,Low,1,1,8.4,233.0,1
ORD-102057,Hyderabad,Jaipur,Home & Kitchen,6107.0,1443.9,Standard,Premium,Sunday,April,Cloudy,Low,2,0,28.0,167.0,0
ORD-104091,Mumbai,Kolkata,Books,1825.0,2110.6,Economy,Premium,Wednesday,July,Cloudy,Low,7,1,19.2,230.0,0
ORD-105913,Bengaluru,Pune,Clothing,2422.0,941.6,Economy,Regular,Thursday,August,Rain,Low,2,0,4.8,135.0,0
ORD-103109,Mumbai,Mumbai,Clothing,6748.0,25.2,Express,Regular,Monday,December,Fog,Medium,3,1,25.0,134.0,0
ORD-104549,Chennai,Jaipur,Sports,3151.0,1869.9,Economy,Regular,Saturday,November,Cloudy,Medium,2,2,30.8,187.0,0
ORD-103724,Delhi,Delhi,Electronics,12040.0,35.8,Express,New,Sunday,October,Clear,Medium,3,0,19.6,,0
ORD-105424,Mumbai,Bengaluru,Sports,5274.0,1069.6,Standard,Regular,Saturday,October,Clear,High,4,0,6.7,178.0,0
ORD-102050,Delhi,Kolkata,Groceries,2144.0,1604.9,Standard,Premium,Tuesday,March,Cloudy,Medium,4,1,14.1,201.0,0
ORD-104977,Bengaluru,Hyderabad,Clothing,6029.0,638.0,Standard,New,Sunday,April,Fog,High,2,0,2.1,123.0,0
ORD-103644,Mumbai,Bengaluru,Electronics,22731.0,1084.0,Express,Premium,Saturday,November,Clear,Medium,1,0,32.3,265.0,0
ORD-105975,Hyderabad,Bengaluru,Electronics,25829.0,616.3,Economy,Regular,Wednesday,May,Cloudy,Medium,1,0,10.9,108.0,1
ORD-100624,Bengaluru,Hyderabad,Sports,4403.0,632.8,Economy,Regular,Sunday,June,Cloudy,Medium,3,2,7.1,105.0,0
ORD-100263,Delhi,Bengaluru,Groceries,1407.0,2177.4,Express,New,Friday,September,Clear,Medium,11,0,29.1,649.0,1
ORD-105731,Delhi,Nagpur,Groceries,1667.0,1073.0,Express,Regular,Monday,November,Rain,Medium,1,2,4.1,237.0,1
ORD-103370,Bengaluru,Mumbai,Home & Kitchen,1115.0,1011.1,Express,Premium,Saturday,December,Cloudy,Medium,4,0,11.7,233.0,0
ORD-104062,Chennai,Hyderabad,Clothing,1334.0,676.9,Economy,Regular,Sunday,August,Cloudy,Medium,2,0,10.7,105.0,0
ORD-105535,Kolkata,Bengaluru,Clothing,3814.0,2033.5,Standard,Regular,Monday,April,Cloudy,High,4,2,28.2,317.0,0
ORD-101803,Mumbai,Delhi,Sports,1008.0,1399.4,Standard,Premium,Monday,December,Clear,Medium,2,0,33.8,137.0,0
